               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,    train/theta_loss,   metrics/precision,      metrics/recall,    metrics/HBBmAP.5,metrics/HBBmAP.5:.95,        val/box_loss,        val/obj_loss,        val/cls_loss,      val/theta_loss,               x/lr0,               x/lr1,               x/lr2
                 160,            0.031731,           0.0043704,           0.0016053,            0.087975,             0.99829,                   1,               0.995,             0.84122,            0.015491,           0.0028342,          0.00028187,            0.080066,           0.0095113,           0.0095113,           0.0095113
                 161,            0.031605,           0.0043563,           0.0015151,            0.088181,             0.99766,                   1,               0.995,             0.83963,            0.015508,           0.0028221,          0.00031135,            0.079801,           0.0095052,           0.0095052,           0.0095052
                 162,            0.031435,           0.0043415,           0.0014826,            0.088201,             0.99904,              0.9985,               0.995,             0.83798,            0.015703,           0.0028264,          0.00031411,            0.079898,           0.0094992,           0.0094992,           0.0094992
                 163,            0.031928,           0.0043436,            0.001906,            0.087569,             0.99602,             0.99999,             0.99497,              0.8321,            0.015847,           0.0028312,          0.00029008,             0.08012,            0.009493,            0.009493,            0.009493
                 164,            0.031446,           0.0043394,           0.0014215,            0.087537,             0.99699,                   1,             0.99476,             0.84341,            0.015613,           0.0028178,          0.00029808,            0.079879,           0.0094869,           0.0094869,           0.0094869
                 165,            0.030986,           0.0043014,           0.0013325,            0.087986,             0.99849,                   1,               0.995,             0.84547,            0.015547,           0.0028182,          0.00028483,            0.079419,           0.0094807,           0.0094807,           0.0094807
                 166,            0.031237,            0.004249,           0.0015215,             0.08811,              0.9954,                   1,             0.99456,             0.84424,            0.015632,            0.002811,          0.00026655,            0.079535,           0.0094745,           0.0094745,           0.0094745
                 167,            0.031028,           0.0042101,           0.0015197,            0.085723,             0.99833,                   1,               0.995,             0.83505,            0.015964,           0.0028227,           0.0002747,            0.079629,           0.0094683,           0.0094683,           0.0094683
                 168,            0.031276,           0.0043239,           0.0014412,            0.087934,             0.99737,                   1,             0.99491,             0.84628,            0.015381,           0.0028119,          0.00026829,            0.079617,            0.009462,            0.009462,            0.009462
                 169,            0.031021,           0.0042848,           0.0015115,            0.087734,             0.99869,                   1,               0.995,             0.84626,            0.015215,            0.002804,          0.00027462,            0.079821,           0.0094557,           0.0094557,           0.0094557
                 170,            0.031024,           0.0043159,           0.0014982,            0.086293,             0.99646,                   1,               0.995,             0.84222,            0.015323,           0.0027959,          0.00026738,            0.079624,           0.0094493,           0.0094493,           0.0094493
                 171,            0.031254,           0.0042339,           0.0016413,             0.08694,               0.997,                   1,             0.99423,              0.8419,            0.015368,           0.0027816,          0.00026879,            0.079777,            0.009443,            0.009443,            0.009443
                 172,            0.031614,            0.004269,           0.0013758,            0.087446,             0.99883,                   1,               0.995,              0.8408,            0.015156,           0.0027686,          0.00027222,            0.079624,           0.0094366,           0.0094366,           0.0094366
                 173,            0.031578,           0.0042351,           0.0018803,             0.08636,             0.99634,                   1,             0.99443,             0.83722,            0.015241,           0.0027724,          0.00026599,            0.080706,           0.0094301,           0.0094301,           0.0094301
                 174,            0.030675,           0.0042663,           0.0015832,            0.087662,             0.99858,                   1,               0.995,             0.84046,             0.01511,            0.002769,          0.00026831,            0.080702,           0.0094236,           0.0094236,           0.0094236
                 175,            0.030567,           0.0042223,           0.0013001,            0.086671,             0.99491,                   1,             0.99446,             0.85035,            0.014904,           0.0027718,           0.0002619,            0.080658,           0.0094171,           0.0094171,           0.0094171
                 176,            0.031243,           0.0042733,            0.001728,             0.08689,             0.99838,                   1,               0.995,             0.84927,            0.014895,           0.0027661,           0.0002627,            0.080527,           0.0094106,           0.0094106,           0.0094106
                 177,            0.031767,           0.0043365,           0.0010879,            0.086436,             0.99702,                   1,             0.99493,             0.84559,            0.014994,           0.0027638,          0.00026692,            0.080279,            0.009404,            0.009404,            0.009404
                 178,            0.031078,           0.0042847,           0.0012616,            0.086306,             0.99301,                   1,             0.99357,             0.83896,            0.015389,            0.002768,          0.00026634,            0.079874,           0.0093974,           0.0093974,           0.0093974
                 179,            0.031104,           0.0042368,            0.001397,             0.08817,             0.99629,                   1,             0.99409,             0.84183,            0.015334,           0.0027711,          0.00026896,            0.079892,           0.0093907,           0.0093907,           0.0093907
                 180,            0.030545,            0.004313,           0.0014228,             0.08783,             0.99297,                   1,             0.99347,             0.84334,            0.015375,           0.0027682,          0.00026375,            0.080192,            0.009384,            0.009384,            0.009384
                 181,            0.031341,           0.0041729,           0.0016118,            0.086072,             0.99846,                   1,               0.995,             0.83987,            0.015451,            0.002767,          0.00027358,            0.079938,           0.0093773,           0.0093773,           0.0093773
                 182,            0.031076,           0.0042389,           0.0014372,            0.087095,             0.98904,                   1,               0.994,             0.83928,            0.015404,           0.0027559,          0.00026366,            0.080176,           0.0093706,           0.0093706,           0.0093706
                 183,            0.030499,           0.0043537,           0.0013403,            0.088638,             0.99855,                   1,               0.995,             0.84136,            0.015396,           0.0027526,          0.00025838,            0.079872,           0.0093638,           0.0093638,           0.0093638
                 184,            0.031206,           0.0042877,           0.0014638,            0.085741,             0.99641,                   1,             0.99464,             0.84015,            0.015285,           0.0027502,          0.00025947,             0.07963,            0.009357,            0.009357,            0.009357
                 185,            0.030972,           0.0041713,           0.0012042,            0.085415,             0.99859,                   1,               0.995,             0.84428,            0.015291,             0.00275,          0.00025914,            0.080075,           0.0093501,           0.0093501,           0.0093501
                 186,            0.031058,           0.0042765,           0.0014029,            0.086946,             0.99483,                   1,             0.99324,             0.84347,            0.015357,           0.0027457,          0.00026318,            0.080218,           0.0093432,           0.0093432,           0.0093432
                 187,            0.030628,           0.0042267,           0.0013516,            0.085196,             0.99849,                   1,               0.995,             0.83897,            0.015315,           0.0027366,           0.0002622,            0.080199,           0.0093363,           0.0093363,           0.0093363
                 188,             0.03049,           0.0041568,           0.0013347,            0.086149,             0.99849,             0.99999,               0.995,             0.83861,            0.015351,           0.0027239,          0.00026461,            0.079982,           0.0093294,           0.0093294,           0.0093294
                 189,            0.030762,           0.0044022,           0.0017444,            0.087917,             0.99844,             0.99997,               0.995,             0.84484,              0.0151,           0.0027195,          0.00025409,            0.079684,           0.0093224,           0.0093224,           0.0093224
                 190,            0.030559,           0.0042349,           0.0013193,             0.08604,             0.99863,                   1,               0.995,             0.84624,            0.015056,           0.0027135,          0.00024944,            0.079417,           0.0093154,           0.0093154,           0.0093154
                 191,            0.030471,           0.0043057,           0.0013764,            0.086684,              0.9971,                   1,             0.99479,             0.84803,            0.014977,           0.0027142,           0.0002484,            0.079106,           0.0093083,           0.0093083,           0.0093083
                 192,            0.030542,           0.0042859,           0.0012421,             0.08596,             0.99703,                   1,             0.99499,             0.84889,            0.014887,           0.0027198,          0.00025295,            0.078715,           0.0093012,           0.0093012,           0.0093012
                 193,             0.03065,           0.0042579,           0.0012418,            0.086786,             0.99353,                   1,             0.99458,             0.84853,             0.01496,           0.0027253,           0.0002458,            0.078851,           0.0092941,           0.0092941,           0.0092941
                 194,            0.030299,           0.0042441,           0.0011995,            0.086283,             0.99885,                   1,               0.995,              0.8505,            0.014842,           0.0027128,          0.00023756,            0.078532,            0.009287,            0.009287,            0.009287
                 195,             0.03043,           0.0042737,            0.001596,            0.085551,             0.99565,                   1,             0.99497,             0.85041,            0.014747,           0.0027092,          0.00023555,            0.078183,           0.0092798,           0.0092798,           0.0092798
                 196,            0.030619,           0.0041589,           0.0010311,            0.085992,             0.99865,                   1,               0.995,             0.85104,            0.014808,           0.0027119,          0.00023279,            0.078014,           0.0092726,           0.0092726,           0.0092726
                 197,            0.030688,            0.004267,           0.0012224,            0.085278,             0.99433,                   1,             0.99489,             0.85565,            0.014787,           0.0027138,          0.00024449,            0.078012,           0.0092654,           0.0092654,           0.0092654
                 198,            0.030428,           0.0041322,           0.0011326,            0.085744,             0.99528,             0.99844,             0.99494,             0.85731,            0.014735,             0.00271,           0.0002452,            0.077876,           0.0092581,           0.0092581,           0.0092581
                 199,            0.030153,           0.0041835,           0.0010913,            0.086639,              0.9962,             0.99999,             0.99479,              0.8544,            0.014686,           0.0027067,          0.00025221,            0.077883,           0.0092508,           0.0092508,           0.0092508
                 200,            0.030404,           0.0042484,           0.0012472,            0.084826,             0.99585,                   1,             0.99435,             0.85288,            0.014701,           0.0027075,          0.00025232,            0.077637,           0.0092434,           0.0092434,           0.0092434
                 201,            0.030361,           0.0041778,           0.0012837,            0.086451,             0.99117,                   1,              0.9949,             0.85383,            0.014731,           0.0027057,           0.0002529,             0.07755,           0.0092361,           0.0092361,           0.0092361
                 202,            0.030564,           0.0042114,           0.0012346,            0.087063,             0.99552,             0.99999,             0.99404,             0.85243,            0.014584,           0.0027013,          0.00025455,            0.077385,           0.0092287,           0.0092287,           0.0092287
                 203,            0.030603,           0.0042275,           0.0014131,            0.086493,             0.99822,             0.99999,               0.995,             0.85576,            0.014413,           0.0026952,          0.00024486,            0.077394,           0.0092212,           0.0092212,           0.0092212
                 204,            0.030361,           0.0041866,           0.0010613,            0.084301,             0.99727,             0.99952,             0.99499,             0.85815,            0.014431,           0.0026919,          0.00024398,            0.077273,           0.0092138,           0.0092138,           0.0092138
                 205,             0.02991,           0.0041747,           0.0014223,            0.085313,              0.9958,             0.99999,             0.99487,             0.85531,            0.014372,           0.0026878,          0.00024836,            0.077241,           0.0092063,           0.0092063,           0.0092063
                 206,            0.029882,           0.0042232,           0.0013804,            0.085599,             0.99885,                   1,               0.995,             0.85604,            0.014472,           0.0026898,          0.00024485,            0.077197,           0.0091987,           0.0091987,           0.0091987
                 207,            0.029987,           0.0042351,           0.0014582,            0.085544,              0.9937,                   1,             0.99499,             0.85954,            0.014627,           0.0026907,          0.00024323,            0.077114,           0.0091912,           0.0091912,           0.0091912
                 208,            0.030351,           0.0042011,           0.0014894,            0.085995,             0.99536,                   1,             0.99497,             0.86204,            0.014631,           0.0026867,          0.00024308,            0.077023,           0.0091836,           0.0091836,           0.0091836
                 209,            0.030312,           0.0042207,           0.0015891,            0.084271,             0.99815,                   1,               0.995,             0.86038,            0.014595,           0.0026813,          0.00023858,            0.077061,            0.009176,            0.009176,            0.009176
                 210,            0.029917,           0.0042226,           0.0011028,            0.085088,             0.98956,             0.99998,             0.99477,             0.85715,            0.014603,           0.0026829,           0.0002312,            0.077062,           0.0091683,           0.0091683,           0.0091683
                 211,            0.029897,           0.0041494,           0.0013138,            0.085274,             0.99487,             0.99999,             0.99495,             0.85646,            0.014487,           0.0026833,          0.00022864,            0.077049,           0.0091606,           0.0091606,           0.0091606
                 212,            0.030117,           0.0042334,           0.0015357,             0.08605,             0.99255,                   1,             0.99242,             0.85445,             0.01441,           0.0026789,          0.00022823,            0.076862,           0.0091529,           0.0091529,           0.0091529
                 213,             0.03001,           0.0042462,           0.0012528,            0.085538,             0.99558,                   1,             0.99499,             0.85987,             0.01428,           0.0026758,           0.0002269,            0.076927,           0.0091452,           0.0091452,           0.0091452
                 214,            0.030331,           0.0042256,           0.0012395,            0.085483,             0.99457,                   1,             0.99413,             0.86064,            0.014269,           0.0026758,          0.00022727,            0.076915,           0.0091374,           0.0091374,           0.0091374
                 215,            0.030319,           0.0042192,           0.0010748,            0.086362,             0.99348,                   1,             0.99436,             0.85959,            0.014269,           0.0026749,          0.00022673,            0.077081,           0.0091296,           0.0091296,           0.0091296
                 216,            0.030038,           0.0042046,           0.0011631,            0.085634,              0.9913,                   1,              0.9942,             0.85731,            0.014295,           0.0026732,          0.00022791,            0.077287,           0.0091217,           0.0091217,           0.0091217
                 217,            0.030007,           0.0041615,            0.001169,             0.08522,             0.99416,             0.99998,             0.99213,             0.85336,            0.014299,           0.0026709,           0.0002292,            0.077458,           0.0091138,           0.0091138,           0.0091138
                 218,            0.030477,           0.0042424,            0.001588,            0.084768,             0.99472,                   1,             0.99416,             0.85731,            0.014277,           0.0026687,          0.00022562,            0.077767,           0.0091059,           0.0091059,           0.0091059
                 219,            0.030376,           0.0042939,           0.0013957,            0.085645,             0.99808,             0.99999,               0.995,             0.85773,            0.014266,           0.0026657,          0.00022195,            0.077863,            0.009098,            0.009098,            0.009098
                 220,            0.030283,           0.0041828,            0.001262,            0.085056,             0.99594,                   1,               0.995,             0.85732,            0.014238,           0.0026561,          0.00022171,            0.077921,             0.00909,             0.00909,             0.00909
                 221,             0.03011,           0.0041985,           0.0011307,              0.0842,             0.99477,             0.99998,             0.99444,             0.85766,            0.014209,           0.0026505,          0.00022029,            0.077888,           0.0090821,           0.0090821,           0.0090821
                 222,            0.030347,           0.0041891,           0.0011582,            0.085128,             0.99562,             0.99855,             0.99499,             0.85624,            0.014227,           0.0026512,          0.00022019,            0.077787,            0.009074,            0.009074,            0.009074
                 223,            0.030264,           0.0042145,           0.0011373,            0.085786,             0.99822,                   1,               0.995,             0.85568,            0.014275,           0.0026515,          0.00022011,            0.077763,            0.009066,            0.009066,            0.009066
                 224,            0.029856,           0.0041883,           0.0013116,             0.08454,             0.99529,                   1,              0.9947,             0.85568,              0.0143,           0.0026538,          0.00022113,            0.077588,           0.0090579,           0.0090579,           0.0090579
                 225,            0.029597,           0.0042072,           0.0015143,            0.084924,             0.99239,                   1,             0.99479,             0.85596,             0.01434,           0.0026541,          0.00021866,             0.07742,           0.0090498,           0.0090498,           0.0090498
                 226,            0.030341,            0.004188,           0.0014728,              0.0852,             0.99312,             0.99999,             0.99418,             0.85488,            0.014286,           0.0026514,           0.0002196,            0.077414,           0.0090416,           0.0090416,           0.0090416
                 227,            0.029433,            0.004149,           0.0010795,            0.085354,             0.99848,             0.99995,               0.995,             0.85761,            0.014274,           0.0026499,          0.00021902,            0.077302,           0.0090334,           0.0090334,           0.0090334
                 228,            0.030581,            0.004206,           0.0013637,            0.083995,             0.99845,             0.99999,               0.995,             0.85922,            0.014212,           0.0026482,          0.00021965,            0.077238,           0.0090252,           0.0090252,           0.0090252
                 229,            0.030543,           0.0042774,           0.0013264,            0.085626,             0.99503,             0.99999,             0.99499,             0.86122,            0.014124,           0.0026474,          0.00022033,            0.077316,            0.009017,            0.009017,            0.009017
                 230,            0.029983,            0.004238,           0.0012323,            0.085753,             0.99188,                   1,             0.99461,             0.86215,            0.014068,           0.0026469,          0.00021854,            0.077314,           0.0090087,           0.0090087,           0.0090087
                 231,            0.029972,           0.0041428,           0.0014051,            0.085548,             0.99625,                   1,             0.99459,             0.86296,            0.013988,           0.0026449,           0.0002192,             0.07707,           0.0090004,           0.0090004,           0.0090004
                 232,            0.029699,           0.0040637,           0.0011795,            0.083529,             0.99529,             0.99999,             0.99473,             0.86148,            0.014002,           0.0026444,          0.00021916,            0.077079,           0.0089921,           0.0089921,           0.0089921
                 233,            0.030274,           0.0042154,           0.0012983,            0.084658,             0.99336,                   1,             0.99487,             0.86091,            0.014025,           0.0026456,          0.00021947,            0.077018,           0.0089838,           0.0089838,           0.0089838
                 234,            0.029593,           0.0042493,           0.0014951,            0.084744,             0.99819,             0.99999,               0.995,             0.85912,            0.014068,           0.0026474,          0.00022055,            0.077057,           0.0089754,           0.0089754,           0.0089754
                 235,            0.029702,           0.0041855,           0.0013649,            0.084717,             0.99532,                   1,             0.99464,             0.85867,             0.01406,           0.0026463,          0.00022233,            0.077116,            0.008967,            0.008967,            0.008967
                 236,             0.03014,           0.0042066,           0.0014724,            0.085388,             0.99678,                   1,             0.99445,             0.85798,            0.014051,           0.0026478,          0.00022443,            0.077066,           0.0089585,           0.0089585,           0.0089585
                 237,            0.030318,           0.0041043,           0.0011398,            0.083967,             0.99192,                   1,             0.99399,             0.85774,            0.014051,           0.0026478,          0.00022408,             0.07711,           0.0089501,           0.0089501,           0.0089501
                 238,            0.029658,           0.0041885,           0.0010995,            0.084246,             0.99455,                   1,             0.99484,             0.85732,            0.014064,           0.0026462,          0.00022519,            0.077053,           0.0089416,           0.0089416,           0.0089416
                 239,            0.029467,           0.0042113,           0.0012202,            0.085345,             0.99831,                   1,               0.995,             0.85714,            0.014049,           0.0026441,          0.00022535,            0.077057,            0.008933,            0.008933,            0.008933
                 240,             0.03022,           0.0042747,           0.0015621,            0.083732,             0.99401,                   1,             0.99415,             0.85659,            0.014052,           0.0026415,          0.00022582,            0.076892,           0.0089245,           0.0089245,           0.0089245
                 241,            0.030302,           0.0041174,           0.0011089,            0.083917,             0.99349,                   1,             0.99491,             0.85978,            0.014092,           0.0026422,          0.00022413,            0.076921,           0.0089159,           0.0089159,           0.0089159
                 242,            0.029608,           0.0042844,           0.0013676,            0.083617,             0.99272,                   1,             0.99497,             0.85867,            0.014089,           0.0026438,          0.00022499,            0.076873,           0.0089073,           0.0089073,           0.0089073
                 243,            0.029174,           0.0041928,           0.0011329,            0.083493,             0.99685,                   1,             0.99456,             0.85924,            0.014085,           0.0026443,          0.00022418,            0.076714,           0.0088986,           0.0088986,           0.0088986
                 244,            0.029906,           0.0042495,           0.0012959,            0.084856,              0.9891,                   1,             0.99432,             0.86058,            0.014048,           0.0026454,          0.00022389,            0.076607,           0.0088899,           0.0088899,           0.0088899
                 245,            0.029739,           0.0041779,           0.0013304,            0.083828,             0.99617,             0.99999,             0.99484,              0.8607,            0.014025,           0.0026459,          0.00022473,              0.0765,           0.0088812,           0.0088812,           0.0088812
                 246,            0.029538,           0.0041218,            0.001084,            0.085211,             0.99839,             0.99999,               0.995,             0.86024,            0.014002,           0.0026446,          0.00022535,             0.07653,           0.0088725,           0.0088725,           0.0088725
                 247,            0.029436,           0.0040988,           0.0014457,            0.084102,             0.99477,                   1,             0.99437,             0.85898,            0.013988,           0.0026425,          0.00022598,            0.076504,           0.0088637,           0.0088637,           0.0088637
                 248,            0.029955,           0.0041799,           0.0013372,            0.084305,             0.99852,                   1,               0.995,             0.85959,            0.013985,           0.0026423,          0.00022602,            0.076459,            0.008855,            0.008855,            0.008855
                 249,            0.029368,            0.004097,           0.0011325,            0.084065,             0.99712,                   1,             0.99469,             0.85978,            0.013956,           0.0026424,          0.00022506,            0.076426,           0.0088461,           0.0088461,           0.0088461
                 250,            0.029766,           0.0041492,            0.001345,             0.08453,             0.99313,                   1,             0.99447,             0.86026,            0.013919,           0.0026408,          0.00022625,            0.076376,           0.0088373,           0.0088373,           0.0088373
                 251,            0.029716,            0.004158,           0.0010628,            0.082259,             0.99722,                   1,             0.99499,             0.86071,            0.013884,            0.002639,          0.00022665,            0.076333,           0.0088284,           0.0088284,           0.0088284
                 252,            0.029456,           0.0041378,            0.001173,            0.085536,               0.995,                   1,              0.9947,             0.86184,            0.013825,           0.0026362,           0.0002254,            0.076291,           0.0088195,           0.0088195,           0.0088195
                 253,             0.02966,           0.0041514,           0.0010277,            0.084234,             0.99089,                   1,             0.99459,             0.86107,            0.013786,           0.0026355,          0.00022376,            0.076226,           0.0088106,           0.0088106,           0.0088106
                 254,            0.029424,           0.0042183,           0.0012037,            0.084581,             0.99512,                   1,             0.99437,             0.86266,            0.013804,           0.0026339,          0.00022317,            0.076204,           0.0088016,           0.0088016,           0.0088016
                 255,            0.029736,            0.004256,           0.0011003,              0.0839,             0.99711,                   1,             0.99494,             0.86257,            0.013805,           0.0026311,          0.00022281,            0.076184,           0.0087927,           0.0087927,           0.0087927
                 256,            0.029609,           0.0041538,           0.0010397,            0.083234,             0.99346,             0.99999,             0.99432,              0.8612,            0.013812,            0.002629,          0.00022277,            0.076198,           0.0087837,           0.0087837,           0.0087837
                 257,            0.029384,           0.0041531,           0.0010824,            0.083546,             0.99217,             0.99999,             0.99389,             0.86063,            0.013825,           0.0026288,           0.0002225,            0.076148,           0.0087746,           0.0087746,           0.0087746
                 258,            0.029275,           0.0041289,           0.0013381,            0.083346,             0.99852,             0.99999,               0.995,             0.86108,            0.013855,           0.0026263,          0.00022211,            0.076073,           0.0087655,           0.0087655,           0.0087655
                 259,             0.02937,           0.0041074,           0.0010852,            0.083816,             0.99528,             0.99973,             0.99494,             0.86064,            0.013854,           0.0026233,          0.00022147,            0.076012,           0.0087565,           0.0087565,           0.0087565
                 260,            0.029939,           0.0041001,           0.0010122,            0.083656,             0.99498,                   1,             0.99493,             0.86208,            0.013863,           0.0026216,           0.0002207,            0.075987,           0.0087473,           0.0087473,           0.0087473
                 261,            0.029787,           0.0041735,          0.00097905,            0.083316,             0.99139,                   1,             0.99431,             0.86135,            0.013876,           0.0026206,          0.00021912,             0.07595,           0.0087382,           0.0087382,           0.0087382
                 262,            0.029864,           0.0041382,           0.0010157,            0.083341,             0.99401,             0.99999,             0.99433,             0.85998,            0.013889,           0.0026203,          0.00021762,            0.075897,            0.008729,            0.008729,            0.008729
                 263,            0.029326,           0.0042284,           0.0011083,            0.085096,              0.9929,                   1,             0.99421,             0.85991,            0.013889,           0.0026197,          0.00021701,            0.075859,           0.0087198,           0.0087198,           0.0087198
                 264,              0.0292,           0.0041239,           0.0011378,            0.083693,             0.99628,                   1,             0.99487,             0.86194,             0.01388,           0.0026186,          0.00021682,            0.075832,           0.0087106,           0.0087106,           0.0087106
                 265,            0.029216,           0.0042198,           0.0014021,            0.083493,             0.99338,             0.99999,             0.99466,             0.86216,            0.013908,           0.0026184,          0.00021775,             0.07576,           0.0087013,           0.0087013,           0.0087013
                 266,            0.029152,            0.004122,          0.00075687,            0.082636,             0.98849,             0.99999,             0.99387,             0.86125,            0.013937,           0.0026177,          0.00021755,            0.075713,           0.0086921,           0.0086921,           0.0086921
                 267,            0.028885,           0.0041341,          0.00089052,              0.0839,             0.99455,             0.99999,             0.99472,             0.86142,            0.013947,           0.0026171,          0.00021658,            0.075675,           0.0086827,           0.0086827,           0.0086827
                 268,            0.029177,           0.0040254,            0.001125,            0.082648,             0.99321,             0.99999,             0.99499,             0.86103,            0.013948,           0.0026158,          0.00021665,             0.07565,           0.0086734,           0.0086734,           0.0086734
                 269,            0.029269,            0.004059,           0.0010418,            0.081954,             0.99417,             0.99999,             0.99422,             0.85902,            0.013961,           0.0026155,          0.00021574,            0.075615,            0.008664,            0.008664,            0.008664
                 270,            0.028901,           0.0041391,           0.0012042,            0.084128,             0.99347,                   1,              0.9947,             0.86056,            0.013978,           0.0026149,           0.0002153,            0.075573,           0.0086547,           0.0086547,           0.0086547
                 271,            0.029318,           0.0041832,           0.0012356,            0.081828,             0.99158,                   1,             0.99439,             0.85962,            0.014007,           0.0026133,          0.00021494,            0.075552,           0.0086452,           0.0086452,           0.0086452
                 272,            0.028875,           0.0040871,           0.0014098,            0.084097,             0.98921,             0.99999,             0.99416,             0.85962,            0.014003,            0.002611,          0.00021469,            0.075565,           0.0086358,           0.0086358,           0.0086358
                 273,            0.028889,           0.0041523,           0.0013683,            0.082805,             0.99412,             0.99999,             0.99461,             0.86051,            0.013993,           0.0026079,           0.0002139,            0.075605,           0.0086263,           0.0086263,           0.0086263
                 274,            0.028933,           0.0040838,          0.00085423,            0.083644,              0.9919,                   1,             0.99423,              0.8607,            0.014002,           0.0026069,          0.00021278,            0.075629,           0.0086169,           0.0086169,           0.0086169
                 275,            0.028947,           0.0042047,           0.0010432,            0.083155,             0.99627,                   1,              0.9946,             0.85987,            0.014002,           0.0026058,          0.00021184,            0.075633,           0.0086073,           0.0086073,           0.0086073
                 276,            0.029284,           0.0040453,           0.0011246,            0.083743,             0.99696,                   1,             0.99392,              0.8611,            0.014007,           0.0026051,          0.00021149,            0.075612,           0.0085978,           0.0085978,           0.0085978
                 277,            0.029008,           0.0040884,          0.00077426,            0.082762,             0.99346,             0.99999,             0.99474,             0.86252,            0.013987,           0.0026036,          0.00021017,              0.0756,           0.0085882,           0.0085882,           0.0085882
                 278,            0.029007,           0.0041124,           0.0010251,            0.082847,             0.99323,             0.99999,             0.99452,             0.86246,            0.013969,           0.0026023,          0.00020956,            0.075573,           0.0085786,           0.0085786,           0.0085786
                 279,            0.029506,           0.0039756,           0.0012633,            0.083556,             0.99634,                   1,              0.9935,             0.86143,             0.01395,           0.0026004,          0.00020925,            0.075511,            0.008569,            0.008569,            0.008569
                 280,            0.028832,           0.0040615,           0.0015307,            0.082672,             0.98972,                   1,             0.99379,             0.86102,            0.013957,           0.0025995,          0.00020913,            0.075461,           0.0085594,           0.0085594,           0.0085594
                 281,            0.028824,           0.0041567,           0.0011832,            0.084094,              0.9864,             0.99999,             0.99341,             0.86111,            0.013949,           0.0025991,          0.00020837,            0.075405,           0.0085497,           0.0085497,           0.0085497
                 282,            0.028954,           0.0041269,           0.0011055,            0.082293,             0.99539,             0.99999,             0.99442,             0.86259,            0.013927,           0.0025973,          0.00020778,            0.075402,             0.00854,             0.00854,             0.00854
                 283,            0.028655,           0.0041762,           0.0010907,            0.083695,             0.99468,                   1,             0.99457,             0.86244,            0.013899,           0.0025954,          0.00020744,            0.075384,           0.0085303,           0.0085303,           0.0085303
                 284,            0.029104,           0.0040997,           0.0015199,              0.0821,             0.98973,                   1,             0.99357,             0.86135,            0.013872,           0.0025938,          0.00020736,            0.075341,           0.0085205,           0.0085205,           0.0085205
                 285,            0.028454,           0.0040625,           0.0010378,            0.083189,             0.98994,                   1,             0.99387,             0.86185,            0.013845,           0.0025909,          0.00020709,            0.075303,           0.0085108,           0.0085108,           0.0085108
                 286,            0.028914,           0.0041159,           0.0012068,            0.082566,             0.99538,                   1,             0.99479,             0.86184,            0.013822,           0.0025895,          0.00020665,            0.075289,            0.008501,            0.008501,            0.008501
                 287,            0.029046,            0.004102,           0.0011156,            0.083249,             0.98819,                   1,             0.99413,             0.86132,            0.013818,           0.0025884,          0.00020639,            0.075262,           0.0084912,           0.0084912,           0.0084912
                 288,            0.028996,           0.0040689,          0.00093499,            0.081423,              0.9934,                   1,             0.99473,             0.86185,            0.013804,           0.0025876,          0.00020624,            0.075208,           0.0084813,           0.0084813,           0.0084813
                 289,            0.028776,           0.0040672,           0.0011659,            0.081202,             0.99124,                   1,             0.99451,              0.8613,            0.013795,           0.0025872,          0.00020598,            0.075161,           0.0084714,           0.0084714,           0.0084714
                 290,            0.028701,           0.0042061,           0.0010913,            0.084137,              0.9914,                   1,             0.99471,              0.8616,            0.013785,            0.002586,          0.00020556,            0.075129,           0.0084615,           0.0084615,           0.0084615
                 291,            0.028805,            0.004249,           0.0010968,            0.083395,             0.99546,                   1,             0.99401,             0.86194,            0.013767,           0.0025857,          0.00020496,            0.075101,           0.0084516,           0.0084516,           0.0084516
                 292,            0.028538,           0.0041413,           0.0011894,             0.08269,             0.99133,                   1,             0.99381,             0.86197,            0.013763,           0.0025856,          0.00020447,            0.075079,           0.0084417,           0.0084417,           0.0084417
                 293,            0.028486,           0.0040694,           0.0011462,            0.083916,             0.99548,                   1,             0.99414,             0.86345,            0.013757,           0.0025849,          0.00020428,            0.075053,           0.0084317,           0.0084317,           0.0084317
